Quantifier,MoSS Variant Test,MoSS Variant Train,MAE,m_test,m_train,alpha
QuadaptMoSS_MAX,MoSS,MoSS,0.06583541147132171,0.25,0.5,0.4
QuadaptMoSS_MS,MoSS,MoSS,0.029629629629629672,0.25,0.5,0.4
QuadaptMoSS_MS2,MoSS,MoSS,0.03893780233570143,0.25,0.5,0.4
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.053172437166147,0.25,0.5,0.4
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.050000000000000044,0.25,0.5,0.4
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.010000000000000009,0.25,0.5,0.4
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.035509285039655614,0.25,0.5,0.4
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.05478841870824053,0.25,0.5,0.4
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.032882882882882825,0.25,0.5,0.4
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.05540540540540545,0.25,0.5,0.4
QuadaptMoSS_MN_MS,MoSS,MoSS,0.025277161862527653,0.25,0.5,0.4
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.03392857142857142,0.25,0.5,0.4
DyS,MoSS,MoSS,0.03587109760767371,0.25,0.5,0.4
HDy,MoSS,MoSS,0.03500000000000003,0.25,0.5,0.4
SORD,MoSS,MoSS,0.07,0.25,0.5,0.4
SMM,MoSS,MoSS,0.054265772866385786,0.25,0.5,0.4
ACC,MoSS,MoSS,0.06880341880341889,0.25,0.5,0.4
X_method,MoSS,MoSS,0.08869936034115145,0.25,0.5,0.4
MAX,MoSS,MoSS,0.08869936034115145,0.25,0.5,0.4
MS,MoSS,MoSS,0.04806866952789701,0.25,0.5,0.4
MS2,MoSS,MoSS,0.08869936034115145,0.25,0.5,0.4
CC,MoSS,MoSS,0.009999999999999953,0.25,0.5,0.4
QuadaptMoSS_DyS,MoSS,MoSS,0.02796868552780213,0.25,0.5,0.4
QuadaptMoSS_HDy,MoSS,MoSS,0.024999999999999967,0.25,0.5,0.4
QuadaptMoSS_SORD,MoSS,MoSS,0.019999999999999962,0.25,0.5,0.4
QuadaptMoSS_SMM,MoSS,MoSS,0.03575438108764761,0.25,0.5,0.4
QuadaptMoSS_ACC,MoSS,MoSS,0.014987080103359196,0.25,0.5,0.4
QuadaptMoSS_X_method,MoSS,MoSS,0.01403508771929829,0.25,0.5,0.4
QuadaptMoSS_MAX,MoSS,MoSS,0.0014962593516208433,0.25,0.5,0.4
QuadaptMoSS_MS,MoSS,MoSS,0.0034912718204490045,0.25,0.5,0.4
QuadaptMoSS_MS2,MoSS,MoSS,0.01295421103823241,0.25,0.5,0.4
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.01606043356129344,0.25,0.5,0.4
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.030000000000000027,0.25,0.5,0.4
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.010000000000000009,0.25,0.5,0.4
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.0025720579137964994,0.25,0.5,0.4
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.00044642857142856984,0.25,0.5,0.4
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.0,0.25,0.5,0.4
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.0053811659192825045,0.25,0.5,0.4
QuadaptMoSS_MN_MS,MoSS,MoSS,0.004867256637168138,0.25,0.5,0.4
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.004966139954853288,0.25,0.5,0.4
DyS,MoSS,MoSS,0.03804296155520126,0.25,0.5,0.4
HDy,MoSS,MoSS,0.08500000000000002,0.25,0.5,0.4
SORD,MoSS,MoSS,0.06,0.25,0.5,0.4
SMM,MoSS,MoSS,0.07803915143841694,0.25,0.5,0.4
ACC,MoSS,MoSS,0.06880341880341889,0.25,0.5,0.4
X_method,MoSS,MoSS,0.08869936034115145,0.25,0.5,0.4
MAX,MoSS,MoSS,0.08869936034115145,0.25,0.5,0.4
MS,MoSS,MoSS,0.04806866952789701,0.25,0.5,0.4
MS2,MoSS,MoSS,0.08869936034115145,0.25,0.5,0.4
CC,MoSS,MoSS,0.009999999999999953,0.25,0.5,0.4
QuadaptMoSS_DyS,MoSS,MoSS,0.0010939179033803703,0.25,0.5,0.4
QuadaptMoSS_HDy,MoSS,MoSS,0.010000000000000009,0.25,0.5,0.4
QuadaptMoSS_SORD,MoSS,MoSS,0.019999999999999962,0.25,0.5,0.4
QuadaptMoSS_SMM,MoSS,MoSS,0.026504230967825115,0.25,0.5,0.4
QuadaptMoSS_ACC,MoSS,MoSS,0.006091370558375553,0.25,0.5,0.4
QuadaptMoSS_X_method,MoSS,MoSS,0.01398963730569952,0.25,0.5,0.4
QuadaptMoSS_MAX,MoSS,MoSS,0.007960199004975022,0.25,0.5,0.4
QuadaptMoSS_MS,MoSS,MoSS,0.008759124087591164,0.25,0.5,0.4
QuadaptMoSS_MS2,MoSS,MoSS,1.1102230246251565e-16,0.25,0.5,0.4
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.01130783296319593,0.25,0.5,0.4
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.0050000000000000044,0.25,0.5,0.4
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.0,0.25,0.5,0.4
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.01624674258839781,0.25,0.5,0.4
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.008501118568232657,0.25,0.5,0.4
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.0036446469248291313,0.25,0.5,0.4
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.006263982102908294,0.25,0.5,0.4
QuadaptMoSS_MN_MS,MoSS,MoSS,0.009999999999999953,0.25,0.5,0.4
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.00786516853932584,0.25,0.5,0.4
DyS,MoSS,MoSS,0.05847024680264257,0.25,0.5,0.6
HDy,MoSS,MoSS,0.08999999999999997,0.25,0.5,0.6
SORD,MoSS,MoSS,0.06000000000000005,0.25,0.5,0.6
SMM,MoSS,MoSS,0.0717072853099705,0.25,0.5,0.6
ACC,MoSS,MoSS,0.07307692307692304,0.25,0.5,0.6
X_method,MoSS,MoSS,0.05245202558635387,0.25,0.5,0.6
MAX,MoSS,MoSS,0.05245202558635387,0.25,0.5,0.6
MS,MoSS,MoSS,0.05245202558635387,0.25,0.5,0.6
MS2,MoSS,MoSS,0.05245202558635387,0.25,0.5,0.6
CC,MoSS,MoSS,0.030000000000000027,0.25,0.5,0.6
QuadaptMoSS_DyS,MoSS,MoSS,0.00037169923127733373,0.25,0.5,0.6
QuadaptMoSS_HDy,MoSS,MoSS,0.06000000000000005,0.25,0.5,0.6
QuadaptMoSS_SORD,MoSS,MoSS,0.020000000000000018,0.25,0.5,0.6
QuadaptMoSS_SMM,MoSS,MoSS,0.03741048212214526,0.25,0.5,0.6
QuadaptMoSS_ACC,MoSS,MoSS,0.02079207920792081,0.25,0.5,0.6
QuadaptMoSS_X_method,MoSS,MoSS,0.010389610389610393,0.25,0.5,0.6
QuadaptMoSS_MAX,MoSS,MoSS,0.012060301507537785,0.25,0.5,0.6
QuadaptMoSS_MS,MoSS,MoSS,0.030000000000000027,0.25,0.5,0.6
QuadaptMoSS_MS2,MoSS,MoSS,0.014507772020725396,0.25,0.5,0.6
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.0254250902617017,0.25,0.5,0.6
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.03500000000000003,0.25,0.5,0.6
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.020000000000000018,0.25,0.5,0.6
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.015069100794298795,0.25,0.5,0.6
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.030803571428571375,0.25,0.5,0.6
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.020323325635103973,0.25,0.5,0.6
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.029530201342281792,0.25,0.5,0.6
QuadaptMoSS_MN_MS,MoSS,MoSS,0.028899082568807355,0.25,0.5,0.6
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.023488251371909352,0.25,0.5,0.6
DyS,MoSS,MoSS,0.04670626519718635,0.25,0.5,0.6
HDy,MoSS,MoSS,0.07500000000000007,0.25,0.5,0.6
SORD,MoSS,MoSS,0.09000000000000008,0.25,0.5,0.6
SMM,MoSS,MoSS,0.10927606760473285,0.25,0.5,0.6
ACC,MoSS,MoSS,0.09444444444444444,0.25,0.5,0.6
X_method,MoSS,MoSS,0.07377398720682293,0.25,0.5,0.6
MAX,MoSS,MoSS,0.07377398720682293,0.25,0.5,0.6
MS,MoSS,MoSS,0.07377398720682293,0.25,0.5,0.6
MS2,MoSS,MoSS,0.07377398720682293,0.25,0.5,0.6
CC,MoSS,MoSS,0.020000000000000018,0.25,0.5,0.6
QuadaptMoSS_DyS,MoSS,MoSS,0.004183723236324877,0.25,0.5,0.6
QuadaptMoSS_HDy,MoSS,MoSS,0.025000000000000022,0.25,0.5,0.6
QuadaptMoSS_SORD,MoSS,MoSS,0.010000000000000009,0.25,0.5,0.6
QuadaptMoSS_SMM,MoSS,MoSS,0.022792581894269026,0.25,0.5,0.6
QuadaptMoSS_ACC,MoSS,MoSS,0.009137055837563413,0.25,0.5,0.6
QuadaptMoSS_X_method,MoSS,MoSS,0.004477611940298498,0.25,0.5,0.6
QuadaptMoSS_MAX,MoSS,MoSS,0.03376623376623378,0.25,0.5,0.6
QuadaptMoSS_MS,MoSS,MoSS,0.00920096852300245,0.25,0.5,0.6
QuadaptMoSS_MS2,MoSS,MoSS,0.029629629629629672,0.25,0.5,0.6
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.02530535570269865,0.25,0.5,0.6
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.010000000000000009,0.25,0.5,0.6
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.020000000000000018,0.25,0.5,0.6
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.006540837815521838,0.25,0.5,0.6
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.00950226244343888,0.25,0.5,0.6
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.007572383073496725,0.25,0.5,0.6
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.011363636363636243,0.25,0.5,0.6
QuadaptMoSS_MN_MS,MoSS,MoSS,0.01741071428571428,0.25,0.5,0.6
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.01590909090909076,0.25,0.5,0.6
DyS,MoSS,MoSS,0.07032084160834973,0.25,0.5,0.6
HDy,MoSS,MoSS,0.08999999999999997,0.25,0.5,0.6
SORD,MoSS,MoSS,0.16000000000000003,0.25,0.5,0.6
SMM,MoSS,MoSS,0.13686497263646602,0.25,0.5,0.6
ACC,MoSS,MoSS,0.15854700854700854,0.25,0.5,0.6
X_method,MoSS,MoSS,0.13773987206823024,0.25,0.5,0.6
MAX,MoSS,MoSS,0.13773987206823024,0.25,0.5,0.6
MS,MoSS,MoSS,0.13773987206823024,0.25,0.5,0.6
MS2,MoSS,MoSS,0.13773987206823024,0.25,0.5,0.6
CC,MoSS,MoSS,0.010000000000000009,0.25,0.5,0.6
QuadaptMoSS_DyS,MoSS,MoSS,0.017716252219025952,0.25,0.5,0.6
QuadaptMoSS_HDy,MoSS,MoSS,0.06000000000000005,0.25,0.5,0.6
QuadaptMoSS_SORD,MoSS,MoSS,0.010000000000000009,0.25,0.5,0.6
QuadaptMoSS_SMM,MoSS,MoSS,0.0120578219016233,0.25,0.5,0.6
QuadaptMoSS_ACC,MoSS,MoSS,0.04249999999999998,0.25,0.5,0.6
QuadaptMoSS_X_method,MoSS,MoSS,0.03592233009708734,0.25,0.5,0.6
QuadaptMoSS_MAX,MoSS,MoSS,0.06256157635467985,0.25,0.5,0.6
QuadaptMoSS_MS,MoSS,MoSS,0.02801932367149762,0.25,0.5,0.6
QuadaptMoSS_MS2,MoSS,MoSS,0.04891279204256305,0.25,0.5,0.6
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.024146928297135828,0.25,0.5,0.6
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.07000000000000006,0.25,0.5,0.6
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.020000000000000018,0.25,0.5,0.6
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.02241025139859254,0.25,0.5,0.6
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.004444444444444584,0.25,0.5,0.6
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.01883408071748882,0.25,0.5,0.6
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.028888888888888964,0.25,0.5,0.6
QuadaptMoSS_MN_MS,MoSS,MoSS,0.02186788154897512,0.25,0.5,0.6
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.01363636363636378,0.25,0.5,0.6
DyS,MoSS,MoSS,0.1438327466537228,0.25,0.5,0.8
HDy,MoSS,MoSS,0.15999999999999992,0.25,0.5,0.8
SORD,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
SMM,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
ACC,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
X_method,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
MAX,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
MS,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
MS2,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
CC,MoSS,MoSS,0.010000000000000009,0.25,0.5,0.8
QuadaptMoSS_DyS,MoSS,MoSS,0.031103771615583087,0.25,0.5,0.8
QuadaptMoSS_HDy,MoSS,MoSS,0.08999999999999997,0.25,0.5,0.8
QuadaptMoSS_SORD,MoSS,MoSS,0.0,0.25,0.5,0.8
QuadaptMoSS_SMM,MoSS,MoSS,0.0782133404669546,0.25,0.5,0.8
QuadaptMoSS_ACC,MoSS,MoSS,0.06913580246913575,0.25,0.5,0.8
QuadaptMoSS_X_method,MoSS,MoSS,0.059259259259259234,0.25,0.5,0.8
QuadaptMoSS_MAX,MoSS,MoSS,0.058560794044664966,0.25,0.5,0.8
QuadaptMoSS_MS,MoSS,MoSS,0.04803921568627445,0.25,0.5,0.8
QuadaptMoSS_MS2,MoSS,MoSS,0.10465182705273568,0.25,0.5,0.8
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.0429855125758658,0.25,0.5,0.8
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.08999999999999997,0.25,0.5,0.8
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.020000000000000018,0.25,0.5,0.8
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.020275264976310936,0.25,0.5,0.8
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.04080717488789232,0.25,0.5,0.8
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.024719101123595544,0.25,0.5,0.8
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.13485342019543978,0.25,0.5,0.8
QuadaptMoSS_MN_MS,MoSS,MoSS,0.021192052980132492,0.25,0.5,0.8
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.023266219239373664,0.25,0.5,0.8
DyS,MoSS,MoSS,0.14958761398187592,0.25,0.5,0.8
HDy,MoSS,MoSS,0.15499999999999992,0.25,0.5,0.8
SORD,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
SMM,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
ACC,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
X_method,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
MAX,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
MS,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
MS2,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
CC,MoSS,MoSS,0.010000000000000009,0.25,0.5,0.8
QuadaptMoSS_DyS,MoSS,MoSS,0.04710330784080341,0.25,0.5,0.8
QuadaptMoSS_HDy,MoSS,MoSS,0.09499999999999997,0.25,0.5,0.8
QuadaptMoSS_SORD,MoSS,MoSS,0.010000000000000009,0.25,0.5,0.8
QuadaptMoSS_SMM,MoSS,MoSS,0.042234717576550396,0.25,0.5,0.8
QuadaptMoSS_ACC,MoSS,MoSS,0.10322580645161294,0.25,0.5,0.8
QuadaptMoSS_X_method,MoSS,MoSS,0.08636363636363631,0.25,0.5,0.8
QuadaptMoSS_MAX,MoSS,MoSS,0.0737864077669903,0.25,0.5,0.8
QuadaptMoSS_MS,MoSS,MoSS,0.08423645320197048,0.25,0.5,0.8
QuadaptMoSS_MS2,MoSS,MoSS,0.08585607940446649,0.25,0.5,0.8
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.04022562854350853,0.25,0.5,0.8
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.06499999999999995,0.25,0.5,0.8
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.039999999999999925,0.25,0.5,0.8
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.07346319346174712,0.25,0.5,0.8
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.06206896551724128,0.25,0.5,0.8
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.050000000000000044,0.25,0.5,0.8
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.03369803063457333,0.25,0.5,0.8
QuadaptMoSS_MN_MS,MoSS,MoSS,0.021192052980132492,0.25,0.5,0.8
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.05714285714285705,0.25,0.5,0.8
DyS,MoSS,MoSS,0.12332436212649167,0.25,0.5,0.8
HDy,MoSS,MoSS,0.15499999999999992,0.25,0.5,0.8
SORD,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
SMM,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
ACC,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
X_method,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
MAX,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
MS,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
MS2,MoSS,MoSS,0.19999999999999996,0.25,0.5,0.8
CC,MoSS,MoSS,0.030000000000000027,0.25,0.5,0.8
QuadaptMoSS_DyS,MoSS,MoSS,0.02998534989547641,0.25,0.5,0.8
QuadaptMoSS_HDy,MoSS,MoSS,0.07999999999999996,0.25,0.5,0.8
QuadaptMoSS_SORD,MoSS,MoSS,0.030000000000000027,0.25,0.5,0.8
QuadaptMoSS_SMM,MoSS,MoSS,0.0599803018850964,0.25,0.5,0.8
QuadaptMoSS_ACC,MoSS,MoSS,0.04595959595959598,0.25,0.5,0.8
QuadaptMoSS_X_method,MoSS,MoSS,0.02682926829268284,0.25,0.5,0.8
QuadaptMoSS_MAX,MoSS,MoSS,0.020823244552058084,0.25,0.5,0.8
QuadaptMoSS_MS,MoSS,MoSS,0.0316831683168316,0.25,0.5,0.8
QuadaptMoSS_MS2,MoSS,MoSS,0.027978433354777454,0.25,0.5,0.8
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.002392471044704081,0.25,0.5,0.8
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.05499999999999994,0.25,0.5,0.8
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.010000000000000009,0.25,0.5,0.8
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.04722953599213464,0.25,0.5,0.8
